도서관명,구명,주소,위도,경도
회기동꿈자람작은도서관,동대문구,서울특별시 동대문구 회기로25길 12-1 회기동주민센터 2층,37.59134717,127.0548175
회기마루작은도서관,동대문구,서울특별시 동대문구 경희대로3길 56 연화사 1층 ,37.594202,127.0482889
휘경1동새싹마루작은도서관,동대문구,서울특별시 동대문구 외대역동로6길 3 휘경1동주민센터 3층 주,37.59291254,127.0657309
휘경2동꿈빛누리작은도서관,동대문구,서울특별시 동대문구 한천로 329 휘경2동주민센터 4층 ,37.59012542,127.0685866
휘경어린이도서관,동대문구,서울특별시 동대문구 망우로18가길 38,37.58868538,127.0606088
국사봉숲속작은도서관,동작구,서울특별시 동작구 양녕로23길 27 (상도동) ,37.49543219,126.9405901
기상청도서관,동작구,서울특별시 동작구 여의대방로16길 61,37.49418992,126.9176068
까망돌어린이도서관,동작구,서울특별시 동작구 흑석한강로 132층 서울남부교회,37.50564647,126.9665712
꿈담도서관,동작구,서울특별시 동작구 성대로2길 9 3층,37.4991168,126.9294071
꿈먹작은도서관,동작구,서울특별시 동작구 동작대로11길 77 성진교회,37.4809331,126.9749408
꿈익는책마을,동작구,서울특별시 동작구 상도로38길 24 남현교회,37.5012919,126.9455533
나무별작은도서관,동작구,서울특별시 동작구 장승배기로 6 지층,37.50412767,126.9457756
노량진1동작은도서관,동작구,서울특별시 동작구 장승배기로28길 30 (노량진동) 노량진1동 주민센터 3층 ,37.51641097,126.9471849
노량진2동작은도서관,동작구,서울특별시 동작구 장승배기로19길 48 (노량진동) 노량진2동 주민센터 1층,37.51578562,126.9450252
농심식문화전문도서관,동작구,서울특별시 동작구 여의대방로 112,37.4969239,126.9188865
다울작은도서관,동작구,서울특별시 동작구 사당로20길 132 (사당동) 2층 ,37.4789027,126.9732534
담소작은도서관,동작구,서울특별시 동작구 강남초등길 24 (상도동) 3층 ,37.50512326,126.9519663
담쟁이작은도서관,동작구,서울특별시 동작구 동작대로 13길 27 석천장로교회 1층,37.48168732,126.9787103
대방동작은도서관,동작구,서울특별시 동작구 여의대방로44길 20 (대방동) 대방동주민센터 2층 ,37.50622213,126.9343255
대방어린이도서관,동작구,서울특별시 동작구 대방동길55(대방동379-2),37.51310982,126.9311477
동작상도국주도서관,동작구,서울특별시 동작구 매봉로 37,37.50682006,126.950995
동작샘터도서관,동작구,서울특별시 동작구 동작대로29길 63-26(동작구다문화가족지원센터) 1층 ,37.48837378,126.9775871
동작어린이도서관,동작구,서울특별시 동작구 장승배기로 16길 98(노량진 2동 225-161),37.50919685,126.9434278
보라매e편한세상작은도서관,동작구,서울특별시 동작구 보라매로 70 보라매e편한세상아파트 101동 정문입구 1층 ,37.49547288,126.9286026
비전어린이도서관,동작구,서울특별시 동작구 사당로20길 126 온세상교회 ,37.4789559,126.9714856
사당1동작은도서관,동작구,서울특별시 동작구 동작대로17길 28 (사당동) 사당1동주민센터 주민센터 내,37.49217125,126.9824604
사당2동작은도서관,동작구,서울특별시 동작구 동작대로29길 52 (사당동) 사당2동주민센터 2층,37.48871356,126.9792532
사당3동작은도서관,동작구,서울특별시 동작구 사당로17길 86 (사당동) 사당3동주민센터 2층,37.48668611,126.9720387
사당4동작은도서관,동작구,서울특별시 동작구 사당로16아길 6 (사당동) 사당4동주민센터 2층,37.48097418,126.9716328
사당5동작은도서관,동작구,서울특별시 동작구 사당로2가길 219 (사당동) 사당5동주민센터 3층,37.48566632,126.9669812
사당솔밭도서관,동작구,서울특별시 동작구 솔밭로 86,37.48408051,126.9673502
상도1동작은도서관,동작구,서울특별시 동작구 상도로53길 9 (상도동) 상도1동주민센터 2층 2,37.50856136,126.9529989
상도2동작은도서관,동작구,서울특별시 동작구 상도로 211 (상도동) 상도2동주민센터 2층,37.50679453,126.9504458
상도3동작은도서관,동작구,서울특별시 동작구 성대로2길 11 (상도동) 상도3동주민센터 ,37.49912671,126.9314045
상도4동작은도서관,동작구,서울특별시 동작구 성대로29길 53 (상도동) 상도4동주민센터 2층 ,37.50377461,126.9327064
상도SH.Ville작은도서관,동작구,서울특별시 동작구 상도로 53길 70 주민공동시설 지하 2층 지,37.50177751,126.9540272
상도더?아파트작은도서관,동작구,서울특별시 동작구 장승배기로4길 9 상도더샵아파트 관리동,37.50144818,126.9438134
상도중앙작은도서관,동작구,서울특별시 동작구 상도로15길 47 상도중앙교회 ,37.50197734,126.9323629
생명나무도서관,동작구,서울특별시 동작구 양녕로249 1층,37.50946978,126.9516771
서울특별시교육청동작도서관,동작구,서울특별시 동작구 장승배기로 94,37.50596898,126.9401028
성대골어린이도서관,동작구,서울특별시 동작구 성대로10길 23 1층,37.49690683,126.935103
소망작은도서관,동작구,서울특별시 동작구 보라매로 71 3층,37.4957269,126.9251117
신대방1동작은도서관,동작구,서울특별시 동작구 신대방길 72 (신대방동) 신대방1동주민센터 주민센터 내,37.50552251,126.9331587
신대방2동작은도서관,동작구,서울특별시 동작구 여의대방로24길 106 (신대방동) 신대방2동주민센터 2층 층,37.50622213,126.9343255
신상도문고,동작구,서울특별시 동작구 양녕로20길 108 신상도교회 3층,37.49701112,126.9452223
아트앤힐링작은도서관,동작구,서울특별시 동작구 상도로62길 61 지하1층,37.50387013,126.93848
애스톤파크작은도서관,동작구,서울특별시 동작구 상도로346-2 ,37.4975753,126.9498544
약수도서관,동작구,서울특별시 동작구 양녕로22바길 64(상도동),37.4978869,126.9474565
양문작은도서관,동작구,서울특별시 동작구 시흥대로646 1층,37.4894807,126.9051387
열림카페속작은도서관,동작구,서울특별시 동작구 여의대방로 44길 22 열림교회1층 ,37.50840148,126.9264682
오손도손우리동네작은도서관,동작구,서울특별시 동작구 양녕로 266 2층,37.5033678,126.9464664
주님의숲작은도서관,동작구,서울특별시 동작구 사당로17길 31 (사당동) 사당중앙교회 1층 ,37.49217125,126.9824604
중소기업연구원자료실,동작구,서울특별시 동작구 신대방1가길 77,37.48678099,126.9060992
중앙대학교병원의학정보실,동작구,서울특별시 동작구 흑석로 102 중앙대학교병원 본관 B2,37.50715267,126.9603489
지혜문고,동작구,서울특별시 동작구 장승배기로 19길 50 노량진2동어린이집,37.50828965,126.9371924
지혜샘터작은도서관,동작구,서울특별시 동작구 상도로34길 34 (상도동) 1층 ,37.50856136,126.9529989
푸른도서관,동작구,서울특별시 송파구 위례광장로 185 2층 ,37.50108096,126.9336234
하늘사다리문고,동작구,서울특별시 동작구 현충로 119 B상가 207호 (명수대현대아파트) ,37.50853305,126.9663286
하늘숲작은도서관,동작구,서울특별시 동작구 알마타길 21-42 대방교회 ,37.51179815,126.9278071
한숲문고,동작구,서울특별시 동작구 알마타길 37 대방1차e-편한세상 관리사무소 2층,37.51221716,126.9291808
행복한래미안작은도서관,동작구,서울특별시 동작구 상도로53길 8 (래미안상도3차아파트) 관리사무소 ,37.50013243,126.9557248
헤브론문고,동작구,서울특별시 동작구 상도로 217-10 헤브론교회 1층,37.50632109,126.9426084
흑석동작은도서관,동작구,서울특별시 동작구 흑석한강로 11 (흑석동) 흑석동주민센터 2층,37.50578061,126.9665943
공덕동문고(마실길북카페),마포구,서울특별시 마포구 만리재옛길 84 공덕동주민센터 ,37.55016941,126.9600304
꿈나래어린이영어도서관,마포구,서울특별시 마포구 월드컵로13길 80(망원동) 2층,37.55522747,126.9056816
꿈빛도서관,마포구,서울특별시 마포구 희우정로 109 화평교회 3층 ,37.55450757,126.9010278
꿈을이루는작은도서관,마포구,서울특별시 마포구 마포대로 7길 18 아현동 주민센터 2층 ,37.54710578,126.9521564
꿈의숲작은도서관,마포구,서울특별시 마포구 상암산로1길 69 4층 (상암동) 69,37.5801449,126.8834606
남북하나재단북한전문자료실,마포구,서울특별시 마포구 새창로 7 SNU빌딩 45층,37.54247829,126.9509232
늘푸른소나무작은도서관,마포구,서울특별시 마포구 백범로 227 2층 마포문화원 3층,37.54223808,126.955496
담쟁이작은도서관,마포구,서울특별시 마포구 포은로6길 25 석천감리교회,37.48168732,126.9787103
도란도란Books,마포구,서울특별시 마포구 새창로4길 25 B1층,37.54101496,126.9512162
래미안밤섬리베뉴I아파트채움작은도서관,마포구,서울특별시 마포구 독막로20나길 22(상수동) ,37.54725963,126.9255083
마포구립서강도서관,마포구,서울특별시 마포구 독막로 165,37.54773525,126.9320621
마포구립하늘도서관,마포구,서울특별시 마포구 월드컵로 212 마포구청 12층,37.56631258,126.9016155
마포어린이영어도서관,마포구,서울특별시 마포구 도화4길 53 (도화동) 2층,37.53952992,126.9519197
마포중앙도서관,마포구,서울특별시 마포구 성산로 128(성산동),37.56379606,126.9082023
마포푸르메어린이도서관,마포구,서울특별시 마포구 월드컵북로 494 푸르메재단 넥슨어린이재활병원 1층,37.58464747,126.8805204
복사골작은도서관,마포구,서울특별시 마포구 도화4길 53 3~4층,37.53952992,126.9519197
상암동문고,마포구,서울특별시 마포구 매봉산로2길 16 상암동주민센터 ,37.57833716,126.8946747
상암월드컵파크11단지도서관,마포구,서울특별시 마포구 월드컵북로 502-37,37.58699214,126.8818297
상암월드컵파크7단지도서관,마포구,서울특별시 마포구 상암산로1길 92,37.58275843,126.8820997
서강어린이영어도서관,마포구,서울특별시 마포구 배범로 35 서강대학교 곤자가국제학사 지하1층,37.5509484,126.9388083
서울특별시교육청마포평생학습관,마포구,서울특별시 마포구 홍익로2길 16,37.5543221,126.9242045
서울특별시교육청마포평생학습관아현분관,마포구,서울특별시 마포구 마포대로 224,37.55416693,126.9573466
성메작은도서관,마포구,서울특별시 마포구 월드컵북로30길 22 성산2동주민센터 2층 ,37.5551119,126.9145906
성미산학교작은도서관꿈꾸는다락방,마포구,서울특별시 마포구 성미산로3나길 6(성산동) 1층 3층 ,37.56861543,126.9089703
성산글마루작은도서관,마포구,서울특별시 마포구 월드컵북로 235 대우복지관 3층,37.56017425,126.9091863
신수동문고,마포구,서울특별시 마포구 독막로 192 신수동주민센터 ,37.56828229,126.9027732
쎌북작은도서관,마포구,서울특별시 마포구 신촌로 12길 11 신촌성결교회 ,37.54715946,126.9351046
아름드리작은도서관,마포구,서울특별시 성북구 길음로 13길 39 길음뉴타운아파트 본관 2층,37.55000134,127.098123
아이도북센터,마포구,서울특별시 마포구 만리재로 29 사랑의전화종합사회복지관 아이도북센터 아,37.55000134,127.098123
연남동문고,마포구,서울특별시 마포구 성미산로29길 17-9 연남동주민센터 ,37.54476769,126.9545543
염리동문고,마포구,서울특별시 마포구 숭문길 14 염리동주민센터 ,37.54706971,126.9456453
와글와글작은도서관,마포구,서울특별시 성북구 길음로 141(길음동 신안아파트) 3층,37.56886407,126.9071105
용강동작은도서관,마포구,서울특별시 마포구 토정로31길 31 용강동 복합청사 2층 ,37.54232557,126.942835
자이열린작은도서관,마포구,서울특별시 마포구 서강대길 40 103-402 마포자이2차아파트,37.54879782,126.9412939
초록리본도서관,마포구,서울특별시 마포구 동교로19길 4 2층 ,37.55559634,126.9179925
초록숲작은도서관,마포구,서울특별시 마포구 마포대로11길 44-81 아현문화건강센터 B1층,37.55212681,126.9512975
푸른나무작은도서관,마포구,서울특별시 마포구 만리재로 48 지층,37.54532805,126.9561138
풀뿌리문고,마포구,서울특별시 마포구 월드컵북로 190 풀뿌리문고 3층 ,37.56836101,126.9078965
하늘꿈작은도서관,마포구,서울특별시 마포구 숭문길 36 풍성한빌딩 풍성한교회,37.54902225,126.8344231
