"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3090000","3090000-105-2014-00004","20140113","","03","폐업","02","폐업","20150629","","","","0234913356","15.25","132816","서울특별시 도봉구 도봉동 580-5번지 도봉동노인복지센터 지하1층 ","서울특별시 도봉구 도봉로169가길 52 지하1층 (도봉동 도봉동노인복지센터)","01305","구립도봉동노인복지센터","20150604153900","I","2018-08-31 23:59:59.0","집단급식소","203773.538245411    ","464414.913404635    ","집단급식소","","","","","","","0","","","","","0","0","N","15.25","","",""
"3090000","3090000-105-2014-00005","20140127","","03","폐업","02","폐업","20160331","","","","02 9968004","17.68","132928","서울특별시 도봉구 창동 750-2번지 창동리더스빌딩 지상6층 ","서울특별시 도봉구 도봉로136가길 4 지상6층 (창동 창동리더스빌딩)","01401","참존요양원","20151103134116","I","2018-08-31 23:59:59.0","집단급식소","203590.625560677    ","461829.3815553      ","집단급식소","","","","","상수도전용","","","","","","","","","N","17.68","","",""
"3090000","3090000-105-2014-00006","20140314","","03","폐업","02","폐업","20171212","","","","0234944755","96.15","132822","서울특별시 도봉구 도봉동 636-9번지 도봉서원종합사회복지관 지상4층 ","서울특별시 도봉구 마들로 668 지상4층 (도봉동 도봉서원종합사회복지관)","01330","도봉서원종합사회복지관","20171212162817","I","2018-08-31 23:59:59.0","사회복지시설","204037.498671966    ","463043.584199614    ","사회복지시설","","","","","상수도전용","","0","","","","","0","0","N","41.34","","",""
"3090000","3090000-105-2014-00013","20140808","","03","폐업","02","폐업","20200326","","","","02  34928915","17.00","132827","서울특별시 도봉구 방학동 263-58번지 ","서울특별시 도봉구 도당로6길 14-11 (방학동)","01389","자연아이유치원","20200326151502","U","2020-03-28 02:40:00.0","어린이집","203092.529466375    ","462073.179363174    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","17","","",""
"3090000","3090000-105-2014-00014","20140825","","03","폐업","02","폐업","20150903","","","","02 9909900","4.32","132825","서울특별시 도봉구 방학동 507-1번지 우성1차아파트 단지 2층 ","서울특별시 도봉구 해등로 295 (방학동 우성1차아파트 단지 2층)","01373","수성어린이집","20150213130639","I","2018-08-31 23:59:59.0","집단급식소","202017.427130772    ","461632.334243034    ","집단급식소","","","","","","","0","","","","","0","0","N","4.32","","",""
"3090000","3090000-105-2012-00001","20120321","","03","폐업","02","폐업","20160331","","","","02 9927582",".00","132890","서울특별시 도봉구 쌍문동 503-8번지 ","서울특별시 도봉구 삼양로 574 5층 (쌍문동)","01368","연세사랑요양병원","20140708135641","I","2018-08-31 23:59:59.0","집단급식소","201098.761383515    ","461327.62658561     ","집단급식소","","","","","","","0","","","","","0","0","N","0","","",""
"3090000","3090000-105-2013-00002","20130423","","03","폐업","02","폐업","20191008","","","","02  904 1114","57.08","132919","서울특별시 도봉구 창동 603-38번지 외2필지 지상4층 ","서울특별시 도봉구 덕릉로59라길 46 지상4층 (창동 외2필지)","01464","동아전장(주)","20191008153540","U","2019-10-10 02:40:00.0","산업체","203453.745146165    ","460018.062805147    ","산업체","","","","","상수도전용","","0","","","","","0","0","N","25.2","","",""
"3090000","3090000-105-2013-00003","20130516","","03","폐업","02","폐업","20140428","","","","02 9004279",".00","132858","서울특별시 도봉구 쌍문동 36-4번지 ","서울특별시 도봉구 방학로3길 100 (쌍문동)","01394","햇빛어린이집","20140211172034","I","2018-08-31 23:59:59.0","집단급식소","203369.968058422    ","461827.214853917    ","집단급식소","","","","","","","0","","","","","0","0","N","0","","",""
"3090000","3090000-105-2013-00016","20131212","","03","폐업","02","폐업","20140319","","","","15991415","25.70","132932","서울특별시 도봉구 방학동 669-1번지 ","서울특별시 도봉구 방학로 177 (방학동)","01384","도봉LCI키즈클럽","20140206091853","I","2018-08-31 23:59:59.0","집단급식소","202794.358626436    ","462181.548748132    ","집단급식소","","","","","상수도전용","","0","","","","","0","0","N","25.7","","",""
"3090000","3090000-105-1990-00007","19900302","","03","폐업","02","폐업","20000609","","","","02 9923191","144.01","132854","서울특별시 도봉구 방학동 720-0번지 ","","","(주)미원","20000609000000","I","2018-08-31 23:59:59.0","집단급식소","204086.050996173    ","462924.421741165    ","집단급식소","0","0","주택가주변","기타","","","","","","","","","","N","468.61","","",""
"3090000","3090000-105-2018-00001","20180118","","03","폐업","02","폐업","20180814","","","","02  34913356","93.44","132816","서울특별시 도봉구 도봉동 580-5번지 도봉동 노인복지센터 ","서울특별시 도봉구 도봉로169가길 52 도봉동 노인복지센터 (도봉동)","01305","도봉동노인복지센터","20180814161511","I","2018-08-31 23:59:59.0","사회복지시설","203773.538245411    ","464414.913404635    ","사회복지시설","","","","","","","0","","","","","0","0","N","24.09","","",""
"3090000","3090000-105-2016-00006","20160630","","03","폐업","02","폐업","20180928","","","","02  21063771","171.00","132854","서울특별시 도봉구 방학동 708번지 3층 ","서울특별시 도봉구 도봉로 666 3층 (방학동)","01334","서울특별시 소방학교(구조구급교육센터)","20180928092801","U","2018-09-28 23:59:59.0","공공기관","203773.453364183    ","462399.623010612    ","공공기관","","","","","상수도전용","","","","","","","","","N","171","","",""
"3090000","3090000-105-2016-00007","20160907","","03","폐업","02","폐업","20191025","","","","02  903 8987","25.00","132893","서울특별시 도봉구 쌍문동 653번지 401402호 ","서울특별시 도봉구 도봉로 575 4층 401402호 (쌍문동 삼환프라자)","01432","엘리펀트리","20191025162542","U","2019-10-27 02:40:00.0","산업체","203348.210556651    ","461557.310544671    ","산업체","","","","","상수도전용","","","","","","","","","N","25","","",""
"3090000","3090000-105-1990-00001","19900726","","03","폐업","02","폐업","20160204","","","","0234920151","23.00","132854","서울특별시 도봉구 방학동 708-2번지 ","서울특별시 도봉구 방학로 76 (방학동)","01334","현대자동차 북부서비스센터","20150416155008","I","2018-08-31 23:59:59.0","집단급식소","203811.915589151    ","462324.398951253    ","집단급식소","0","0","주택가주변","자율","상수도전용","","0","","","","","","","N","198","","",""
"3090000","3090000-105-1992-00052","19920321","","03","폐업","02","폐업","20111230","","","","02 9046711","36.00","132922","서울특별시 도봉구 창동 632-39번지 ","","","(주)우영","20120102104928","I","2018-08-31 23:59:59.0","집단급식소","203029.719290862    ","459912.19974995     ","집단급식소","","","주택가주변","자율","","","0","","","","","","","N","264.6","","",""
"3090000","3090000-105-1994-00013","19940811","","03","폐업","02","폐업","20020513","","","","02 9966590","9.36","132908","서울특별시 도봉구 창동 328-0번지 0000동 0000호","","","한성버스(주)","20020827000000","I","2018-08-31 23:59:59.0","집단급식소","203889.108840432    ","461090.57071287     ","집단급식소","0","0","기타","자율","","","","","","","","","","N","44.55","","",""
"3090000","3090000-105-1995-00011","19950622","","03","폐업","02","폐업","19980825","","","","02 2896841","","132801","서울특별시 도봉구 도봉동 63번지 ","","","해태전자(주)도봉공장","20020118000000","I","2018-08-31 23:59:59.0","집단급식소","204199.156989282    ","464552.486156478    ","집단급식소","","","학교정화(절대)","자율","","","","","","","","","","N","0","","",""
"3090000","3090000-105-1995-00041","19950622","","03","폐업","02","폐업","19970709","","","","02 2896841","","132846","서울특별시 도봉구 방학동 652-9번지 ","","","해태전자(주)방학공장","20020118000000","I","2018-08-31 23:59:59.0","집단급식소","203664.2867019      ","462990.118409147    ","집단급식소","","","주택가주변","자율","","","","","","","","","","N","0","","",""
"3090000","3090000-105-2010-00001","20100310","","03","폐업","02","폐업","20130926","","","","02 9221921","65.10","132890","서울특별시 도봉구 쌍문동 508-1번지 ","서울특별시 도봉구 삼양로 610 (쌍문동)","01366","우이새길요양병원","20140508151745","I","2018-08-31 23:59:59.0","집단급식소","201167.086526829    ","461671.469939607    ","집단급식소","","","","","상수도전용","","0","","","","","0","0","N","65.1","","",""
"3090000","3090000-105-2010-00003","20100409","","03","폐업","02","폐업","20150908","","","","0234994832","200.00","132869","서울특별시 도봉구 쌍문동 150-1번지 정의여자중고등학교 교직원식당 ","서울특별시 도봉구 노해로49길 69 (쌍문동정의여자중고등학교 교직원식당)","01438","정의여자중고등학교 교직원식당","20141107152311","I","2018-08-31 23:59:59.0","집단급식소","202736.590095051    ","461177.3723973      ","집단급식소","","","","","","","0","","","","","0","0","N","50","","",""
"3090000","3090000-105-2010-00004","20100528","","03","폐업","02","폐업","20131114","","","","15991415","28.00","132932","서울특별시 도봉구 방학동 669-1번지 대동빌딩 3층 ","서울특별시 도봉구 방학로 177 (방학동대동빌딩 3층)","01384","LCI키즈클럽어학원","20110411113647","I","2018-08-31 23:59:59.0","집단급식소","202794.358626436    ","462181.548748132    ","집단급식소","","","","","","","0","","","","","0","0","N","0","","",""
"3090000","3090000-105-2016-00002","20160215","","03","폐업","02","폐업","20200213","","","","02  904 3222","15.80","132911","서울특별시 도봉구 창동 374번지 ","서울특별시 도봉구 덕릉로 329 (창동)","01424","창동어린이집","20200213092740","U","2020-02-15 02:40:00.0","어린이집","203945.022848952    ","460276.190341607    ","어린이집","","","","","상수도전용","","","","","","","0","0","N","15.8","","",""
"3090000","3090000-105-2013-00004","20130603","","03","폐업","02","폐업","20140822","","","","02  990 9400",".00","132825","서울특별시 도봉구 방학동 507-1번지 지상12층 ","서울특별시 도봉구 해등로 295 지상12층 (방학동)","01373","수성어린이집","20140211171955","I","2018-08-31 23:59:59.0","집단급식소","202017.427130772    ","461632.334243034    ","집단급식소","","","","","상수도전용","","0","","","","","0","0","N","0","","",""
"3090000","3090000-105-2013-00005","20130626","","03","폐업","02","폐업","20200131","","","","02 9999339","9.99","132877","서울특별시 도봉구 쌍문동 294-18번지 지상2층 ","서울특별시 도봉구 우이천로34길 33 지상2층 (쌍문동)","01378","이화어린이집","20200131151304","U","2020-02-02 02:40:00.0","어린이집","202048.759683404    ","460885.680278552    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","9.99","","",""
"3090000","3090000-105-2013-00008","20130909","","03","폐업","02","폐업","20180228","","","","02 9040301","8.90","132924","서울특별시 도봉구 창동 658-25번지 ","서울특별시 도봉구 도봉로118길 28-4 (창동)","01454","사과나무어린이집","20180228155702","I","2018-08-31 23:59:59.0","어린이집","203171.033789215    ","460699.112716897    ","어린이집","","","","","상수도전용","","","","","","","","","N","8.9","","",""
"3090000","3090000-105-1995-00016","19951007","","03","폐업","02","폐업","20000101","","","","02 9561121","70.09","132801","서울특별시 도봉구 도봉동 51-3번지 0000동 0000호","","","삼영모방","20020321000000","I","2018-08-31 23:59:59.0","집단급식소","","","집단급식소","0","0","기타","기타","","","","","","","","","","N","398.99","","",""
"3090000","3090000-105-1996-00002","19960406","","03","폐업","02","폐업","19981013","","","","02 9012124","76.77","132905","서울특별시 도봉구 창동 181-16번지 ","","","대우자동차(주)창동정비사업소","20020118000000","I","2018-08-31 23:59:59.0","집단급식소","","","집단급식소","","","주택가주변","자율","","","","","","","","","","N","364.92","","",""
"3090000","3090000-105-1998-00034","19981210","","03","폐업","02","폐업","20150923","","","","02 9017516","78.57","132869","서울특별시 도봉구 쌍문동 150-1번지 ","서울특별시 도봉구 노해로49길 69 (쌍문동)","01438","한신초등학교","20120716093907","I","2018-08-31 23:59:59.0","집단급식소","202736.590095051    ","461177.3723973      ","집단급식소","","","학교정화(절대)","자율","","","0","","","","","","","N","443.72","","",""
